LSTM1,LSTM2,LSTM3,LSTM4
-4.9511714,728.23145,1271.866,20.13178
-4.9030457,730.36914,1271.9208,20.134132
-4.8523216,731.43115,1271.9591,20.134773
-4.780647,729.4445,1272.0264,20.136549
-4.713381,727.06195,1272.1127,20.131987
-4.638327,728.7999,1272.211,20.134428
-4.5810575,728.0499,1272.3582,20.128628
-4.533584,731.2733,1272.538,20.130447
-4.475536,730.97003,1272.7926,20.130978
-4.416712,732.19556,1273.1691,20.132195
-4.3338823,734.13934,1273.6749,20.133007
-4.2859354,732.51245,1274.3766,20.131615
-4.2436886,731.24554,1275.3102,20.12904
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-2.7291055,1132.7263,1978.2761,34.11207
-2.7695403,1131.7079,1978.3099,34.11431
-2.7653885,1131.0066,1978.3824,34.11395
-2.8067288,1132.4191,1978.3823,34.11718
-2.8252437,1134.0565,1978.457,34.11296
-2.8225136,1135.0262,1978.4658,34.113018
-2.8322527,1133.7959,1978.5305,34.11392
-2.8281343,1137.2267,1978.539,34.111477
-2.8046067,1134.575,1978.5822,34.113544
-2.7675488,1133.0239,1978.6338,34.10928
-2.7198284,1136.573,1978.6807,34.110355
-2.6700754,1134.2502,1978.6941,34.11032
-2.6218863,1134.2532,1978.7579,34.112427
-2.6012988,1136.8802,1978.8165,34.114857
-2.5727546,1137.9738,1978.8503,34.116165
-2.5292006,1135.4254,1978.9246,34.118237
-2.4803941,1132.2743,1979.0162,34.11099
-2.4246836,1134.741,1979.1124,34.114323
-2.3765812,1133.6807,1979.2654,34.104782
-2.3341193,1137.4181,1979.4443,34.10745
-2.2778325,1136.3325,1979.7018,34.10808
-2.2180998,1137.9196,1980.0859,34.109947
-2.1332047,1140.4912,1980.5947,34.11145
-2.0904222,1138.5094,1981.3002,34.109802
-2.053421,1137.1794,1982.2283,34.106247
-3.8685813,889.3592,1554.1453,25.786598
-3.8972645,888.56964,1554.1884,25.788769
-3.889764,887.86365,1554.2555,25.7884
-3.9203887,888.96265,1554.2651,25.791145
-3.9335208,890.4533,1554.3364,25.787945
-3.9220736,891.33386,1554.3506,25.788258
-3.9269893,890.4193,1554.4102,25.788748
-3.9199226,893.0677,1554.4229,25.786884
-3.8970122,890.9496,1554.4664,25.788458
-3.8584602,889.94604,1554.5148,25.784983
-3.812836,892.87415,1554.5582,25.785719
-3.7608747,890.8786,1554.5752,25.785526
-3.7105575,890.85565,1554.6346,25.787182
-3.6831455,893.1653,1554.693,25.789543
-3.6513937,894.2077,1554.7314,25.790438
-3.601192,892.0055,1554.8027,25.792322
-3.5556786,889.32495,1554.8938,25.786638
-3.5002427,891.3176,1554.9929,25.789427
-3.4473472,890.4653,1555.144,25.782103
-3.4013686,893.89734,1555.3245,25.784214
-3.3410776,893.28156,1555.5822,25.784779
-3.2790592,894.6486,1555.9617,25.786165
-3.1939862,896.8418,1556.4692,25.787256
-3.145056,895.08795,1557.171,25.78572
-3.1008277,893.80566,1558.101,25.78275
-4.62131,482.58194,856.87787,12.752932
-4.607372,482.23914,856.9275,12.755185
-4.5624533,481.27173,856.977,12.755026
-4.5573864,482.0808,856.9912,12.756562
-4.5397487,483.40894,857.0454,12.754852
-4.488151,484.21207,857.0553,12.755555
-4.459337,483.5425,857.0847,12.75575
-4.4224343,484.55292,857.0893,12.754684
-4.3771367,483.22675,857.10724,12.755388
-4.3334794,483.38266,857.126,12.753257
-4.2943153,485.35577,857.1377,12.754582
-4.2519965,483.81964,857.1331,12.754291
-4.2076507,483.73846,857.1481,12.755281
-4.1753497,485.71335,857.1595,12.757977
-4.1524277,485.92157,857.1519,12.758154
-4.1018744,484.3298,857.1515,12.760074
-4.0530376,482.36554,857.1581,12.757156
-4.008941,483.7595,857.1514,12.758823
-3.9790077,483.38055,857.1559,12.754807
-3.9476447,484.01147,857.1512,12.755867
-3.9205816,482.32944,857.14795,12.756932
-3.8847332,483.9439,857.15515,12.758367
-3.8292744,485.95584,857.1459,12.759401
-3.7986515,484.83414,857.14215,12.75815
-3.7734752,483.9763,857.1282,12.75587
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-3.476378,605.90094,1071.789,16.513054
-3.4718676,605.4285,1071.8345,16.5153
-3.4354084,604.49927,1071.8876,16.515114
-3.4394593,605.4373,1071.8975,16.516912
-3.4284854,606.7724,1071.9536,16.514679
-3.385382,607.6448,1071.9617,16.515244
-3.3645737,606.77277,1071.9945,16.515697
-3.3350694,608.1946,1071.9973,16.514353
-3.2948546,606.6139,1072.0172,16.515326
-3.256653,606.49133,1072.0383,16.512825
-3.2221153,608.79285,1072.0525,16.514242
-3.185286,607.1159,1072.0463,16.514084
-3.1459908,607.0711,1072.0645,16.515333
-3.1196654,609.1675,1072.0771,16.51807
-3.1012056,609.3863,1072.0688,16.518469
-3.058638,607.64404,1072.0706,16.520449
-3.0169094,605.47375,1072.0785,16.516693
-2.9782395,607.1091,1072.0712,16.518665
-2.9554143,606.5938,1072.078,16.51351
-2.9320254,607.4091,1072.0735,16.514847
-2.911593,605.53143,1072.0713,16.515913
-2.880779,607.1546,1072.0807,16.517494
-2.830313,609.3489,1072.0729,16.518677
-2.8064845,608.1302,1072.07,16.517296
-2.7879896,607.2643,1072.0541,16.514694
-0.9223796,888.42255,1562.7988,25.792572
-0.94815075,887.54095,1562.8365,25.79484
-0.94169277,886.77246,1562.8993,25.794598
-0.97692454,887.8073,1562.9009,25.796967
-0.9889924,889.2598,1562.9634,25.79353
-0.9771684,890.1196,1562.9695,25.79377
-0.9849021,888.81323,1563.0122,25.794659
-0.98237735,891.2032,1563.0123,25.792686
-0.9631311,889.10254,1563.0387,25.794222
-0.94720083,888.1602,1563.0674,25.790794
-0.93351346,891.21796,1563.0889,25.79254
-0.92003906,889.2021,1563.0815,25.792725
-0.90491164,889.2447,1563.1093,25.794586
-0.90476245,891.6478,1563.1271,25.797386
-0.90920913,891.8658,1563.1182,25.79825
-0.89546233,889.76074,1563.1267,25.800392
-0.8820139,887.0928,1563.1414,25.794706
-0.8678018,889.21423,1563.1355,25.797306
-0.8559659,888.4626,1563.1501,25.789543
-0.8416579,889.68976,1563.1482,25.791458
-0.8251552,887.32965,1563.1525,25.79255
-0.79590696,889.09674,1563.1709,25.794418
-0.7480084,891.7127,1563.1714,25.796013
-0.72973067,890.2702,1563.177,25.794388
-0.7156177,889.37714,1563.1656,25.791075
-3.4741383,1051.7639,1837.2881,31.593159
-3.5095377,1050.8116,1837.3246,31.595415
-3.5003974,1050.0751,1837.3939,31.59508
-3.5364594,1051.392,1837.3967,31.598135
-3.551412,1053.0342,1837.4697,31.594269
-3.5435164,1053.9894,1837.4797,31.594435
-3.5485408,1052.888,1837.5416,31.595135
-3.5399454,1056.0408,1837.5509,31.592897
-3.513433,1053.5426,1837.5925,31.59479
-3.4734204,1052.2081,1837.6423,31.590784
-3.4231431,1055.5404,1837.6873,31.59175
-3.3701563,1053.3092,1837.7014,31.591663
-3.3190475,1053.2854,1837.763,31.593609
-3.2948358,1055.8289,1837.8204,31.595999
-3.2636516,1056.925,1837.8545,31.59715
-3.2152243,1054.4741,1837.9268,31.599195
-3.1620948,1051.4565,1838.0173,31.5925
-3.103076,1053.7781,1838.1135,31.595646
-3.050445,1052.8043,1838.2646,31.586859
-3.002976,1056.4214,1838.4431,31.589336
-2.9425325,1055.4658,1838.6997,31.58997
-2.8796985,1057.0479,1839.082,31.591738
-2.791632,1059.4995,1839.5896,31.593166
-2.7443526,1057.5824,1840.2942,31.59158
-2.702996,1056.2587,1841.2233,31.588245
-6.1270323,320.75974,574.69916,7.867193
-6.100612,320.57263,574.7549,7.8694153
-6.0444126,319.56412,574.7997,7.8693075
-6.027273,320.2249,574.82007,7.8704977
-6.0007787,321.5047,574.87195,7.8694887
-5.9379554,322.22562,574.8845,7.8703823
-5.8985214,321.80075,574.90955,7.8702316
-5.8518596,322.27258,574.91705,7.869517
-5.799785,321.28284,574.93256,7.869865
-5.748669,321.80945,574.9486,7.8682566
-5.7033434,323.35632,574.9575,7.8694096
-5.653647,322.01083,574.9554,7.868966
-5.6024194,321.8892,574.96643,7.869635
-5.562038,323.6752,574.97644,7.8722463
-5.5328226,323.8698,574.9705,7.8721466
-5.471388,322.4751,574.96747,7.8739796
-5.4129343,320.78052,574.9724,7.872146
-5.3613176,321.85867,574.9668,7.8734465
-5.321673,321.6601,574.9684,7.8708944
-5.279508,322.0484,574.96405,7.8715615
-5.2433496,320.62192,574.9596,7.8726397
-5.200526,322.22827,574.96436,7.873892
-5.137905,324.00095,574.9536,7.874757
-5.097905,323.00586,574.94904,7.8736286
-5.063553,322.15787,574.9378,7.871785
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-0.90287125,888.4164,1562.8562,25.792612
-0.9286231,887.5341,1562.8937,25.79488
-0.92217225,886.76526,1562.9567,25.79464
-0.9574343,887.7996,1562.958,25.797005
-0.969495,889.2519,1563.0205,25.793564
-0.9576686,890.1117,1563.0264,25.793806
-0.9654209,888.8026,1563.0691,25.794699
-0.9629262,891.19086,1563.0691,25.792725
-0.9437043,889.09033,1563.0955,25.79426
-0.92792374,888.1484,1563.124,25.790833
-0.91444784,891.20703,1563.1454,25.792585
-0.9012283,889.191,1563.1377,25.792774
-0.88633406,889.234,1563.1654,25.794636
-0.88636535,891.6377,1563.1827,25.797438
-0.89105165,891.8503,1563.1736,25.7983
-0.87754613,889.7459,1563.1819,25.800446
-0.8643104,887.078,1563.196,25.79476
-0.850371,889.2003,1563.1895,25.79736
-0.8388069,888.4493,1563.2031,25.789593
-0.8247087,889.66187,1563.2,25.791508
-0.80849594,887.2902,1563.2025,25.792599
-0.77946466,889.06,1563.2186,25.794474
-0.7318121,891.6787,1563.2157,25.79607
-0.71373755,890.2383,1563.2168,25.794445
-0.69982415,889.34784,1563.1993,25.791132
-5.340316,726.7663,1272.1055,20.145035
-5.3477902,726.2694,1272.152,20.147192
-5.3184223,725.4346,1272.2129,20.14685
-5.3265386,726.54913,1272.2268,20.149279
-5.3229556,727.95404,1272.2935,20.146774
-5.2885013,728.90906,1272.3081,20.147274
-5.2725506,728.24927,1272.3611,20.147543
-5.2456155,730.3314,1272.3749,20.14604
-5.2066264,728.4839,1272.4138,20.147318
-5.150801,728.0248,1272.4569,20.144392
-5.0883636,730.51117,1272.4956,20.144903
-5.0179853,728.7139,1272.512,20.144478
-4.9479804,728.6335,1272.5656,20.145765
-4.8999066,730.7716,1272.6202,20.148115
-4.8492317,731.8335,1272.6586,20.148758
-4.777611,729.8464,1272.7258,20.150534
-4.7104006,727.4631,1272.8123,20.14597
-4.6353974,729.20166,1272.9105,20.14841
-4.5781403,728.4515,1273.0576,20.142607
-4.530672,731.6753,1273.2375,20.144428
-4.4726195,731.37115,1273.4922,20.144958
-4.4137897,732.597,1273.8685,20.146175
-4.3309565,734.54144,1274.3745,20.146988
-4.283008,732.9142,1275.076,20.145596
-4.2407575,731.6473,1276.0096,20.14302
-3.476386,605.9,1071.7875,16.513027
-3.4718757,605.4277,1071.8329,16.515274
-3.4354165,604.49835,1071.886,16.515089
-3.4394674,605.43646,1071.8959,16.516886
-3.428493,606.77155,1071.952,16.514652
-3.3853896,607.6439,1071.9601,16.515217
-3.3645813,606.7719,1071.993,16.51567
-3.335077,608.1937,1071.9958,16.514326
-3.2948623,606.6129,1072.0156,16.515299
-3.2566607,606.4905,1072.0367,16.512798
-3.222123,608.792,1072.051,16.514215
-3.1852937,607.11505,1072.0447,16.514057
-3.145998,607.07025,1072.0629,16.515306
-3.119673,609.1666,1072.0757,16.518044
-3.1012132,609.38544,1072.0673,16.518442
-3.0586457,607.6431,1072.069,16.520422
-3.016917,605.4729,1072.0769,16.516666
-2.9782467,607.10815,1072.0697,16.518639
-2.9554214,606.5929,1072.0765,16.513483
-2.9320326,607.4082,1072.072,16.514822
-2.9116,605.5306,1072.0697,16.515888
-2.8807857,607.1537,1072.0791,16.517467
-2.8303196,609.34796,1072.0713,16.518652
-2.8064916,608.1293,1072.0685,16.51727
-2.7879968,607.26337,1072.0526,16.514668
-0.90290225,888.4164,1562.8562,25.792612
-0.9286541,887.5341,1562.8937,25.79488
-0.922203,886.76526,1562.9564,25.79464
-0.9574653,887.7996,1562.958,25.797005
-0.969526,889.2519,1563.0205,25.793564
-0.95769936,890.1117,1563.0264,25.793806
-0.9654519,888.8026,1563.069,25.794697
-0.9629572,891.19086,1563.0691,25.792725
-0.9437353,889.09033,1563.0953,25.794256
-0.92795426,888.14844,1563.1239,25.790833
-0.9144781,891.20703,1563.1453,25.792583
-0.90125835,889.191,1563.1377,25.792774
-0.8863634,889.234,1563.1653,25.794636
-0.88639444,891.6378,1563.1827,25.797438
-0.89108074,891.8503,1563.1736,25.7983
-0.8775745,889.7459,1563.1816,25.800446
-0.86433804,887.078,1563.1959,25.79476
-0.85039866,889.2003,1563.1893,25.79736
-0.8388346,888.44934,1563.2031,25.789593
-0.8247354,889.6619,1563.2,25.791508
-0.80852264,887.29034,1563.2025,25.792599
-0.77949065,889.06006,1563.2185,25.794474
-0.73183787,891.6788,1563.2157,25.79607
-0.7137628,890.23834,1563.2168,25.794445
-0.6998492,889.3479,1563.1992,25.79113
-0.9033166,888.4166,1562.8549,25.79261
-0.92906904,887.53424,1562.8925,25.79488
-0.92261785,886.7654,1562.9551,25.794638
-0.9578794,887.7999,1562.9568,25.797005
-0.96994036,889.25214,1563.0194,25.793566
-0.95811397,890.11194,1563.025,25.793806
-0.96586615,888.8029,1563.0677,25.794697
-0.96337074,891.19116,1563.0679,25.792727
-0.94414836,889.09064,1563.0941,25.794258
-0.9283641,888.14856,1563.1227,25.790833
-0.91488343,891.20715,1563.144,25.792583
-0.90165794,889.1913,1563.1365,25.79277
-0.8867587,889.2343,1563.1641,25.794632
-0.8867853,891.63806,1563.1816,25.797436
-0.89146674,891.8507,1563.1724,25.7983
-0.8779555,889.74634,1563.1809,25.800446
-0.8647146,887.07837,1563.1946,25.794764
-0.85076904,889.2006,1563.1881,25.797358
-0.839199,888.44965,1563.2019,25.78959
-0.82509565,889.6625,1563.1987,25.791506
-0.80887645,887.2911,1563.2014,25.792599
-0.7798404,889.06085,1563.2175,25.794472
-0.73218226,891.67957,1563.2147,25.79607
-0.7141029,890.23895,1563.2161,25.794445
-0.7001849,889.3485,1563.1985,25.791128
-0.97174585,888.4384,1562.6539,25.792473
-0.99756575,887.55817,1562.6915,25.794739
-0.9910907,886.7907,1562.7543,25.794495
-1.026245,887.8268,1562.7561,25.79687
-1.0383308,889.27985,1562.8191,25.793436
-1.0265131,890.14014,1562.8248,25.793678
-1.0341997,888.84015,1562.8679,25.794561
-1.031599,891.23444,1562.8683,25.792591
-1.0122912,889.13354,1562.8951,25.794125
-0.995982,888.19006,1562.9241,25.790699
-0.98175937,891.24567,1562.9458,25.792425
-0.9676398,889.2302,1562.9388,25.792604
-0.95192325,889.2717,1562.9673,25.79446
-0.95131665,891.67334,1562.9857,25.797253
-0.9551574,891.90515,1562.9777,25.798117
-0.9407993,889.79846,1562.9875,25.800259
-0.9268141,887.1302,1563.003,25.794575
-0.9119108,889.2495,1562.999,25.797174
-0.8993868,888.49615,1563.0159,25.78942
-0.88454795,889.7602,1563.0171,25.791338
-0.8673119,887.4293,1563.0256,25.792416
-0.8375148,889.18976,1563.0502,25.794281
-0.78899324,891.79865,1563.0591,25.795866
-0.77020186,890.3509,1563.0765,25.794243
-0.7555843,889.45135,1563.0809,25.790937
-3.4738078,1051.7997,1837.3506,31.594248
-3.5092087,1050.8474,1837.3868,31.596504
-3.5000699,1050.1108,1837.4564,31.596169
-3.5361333,1051.4279,1837.459,31.599224
-3.5510879,1053.0701,1837.5325,31.59536
-3.543193,1054.0253,1837.542,31.595524
-3.548219,1052.9238,1837.6041,31.596224
-3.539626,1056.0767,1837.6134,31.593985
-3.5131135,1053.5785,1837.655,31.59588
-3.4731019,1052.2439,1837.7048,31.591871
-3.422825,1055.5763,1837.7496,31.592838
-3.3698392,1053.3451,1837.7639,31.59275
-3.3187308,1053.3213,1837.8253,31.594696
-3.2945206,1055.8647,1837.8827,31.597088
-3.2633374,1056.9609,1837.917,31.598242
-3.2149115,1054.5099,1837.9893,31.600285
-3.161783,1051.4923,1838.0798,31.593592
-3.102765,1053.814,1838.176,31.596735
-3.050136,1052.8401,1838.3271,31.587948
-3.0026708,1056.4573,1838.5056,31.590424
-2.9422288,1055.5016,1838.7622,31.59106
-2.8793962,1057.0837,1839.1444,31.592827
-2.791332,1059.5354,1839.6521,31.594255
-2.744055,1057.6183,1840.3567,31.592667
-2.7027009,1056.2944,1841.2858,31.589334
-5.5816083,339.90805,608.03143,8.6110935
-5.5571055,339.70096,608.08594,8.613313
-5.5026817,338.70023,608.13043,8.613184
-5.4807634,339.3662,608.15076,8.614399
-5.450928,340.6515,608.20416,8.613299
-5.3888774,341.37885,608.2163,8.61417
-5.3518233,340.931,608.2406,8.613915
-5.3060055,341.46545,608.24713,8.613145
-5.2531676,340.43353,608.26135,8.613586
-5.2040834,340.90707,608.27844,8.611964
-5.1619925,342.49976,608.28644,8.61312
-5.114522,341.13086,608.28314,8.612725
-5.063831,341.0113,608.2937,8.613443
-5.024315,342.85184,608.30457,8.616087
-5.000519,343.04453,608.29675,8.616081
-4.941651,341.6286,608.2931,8.6179285
-4.887636,339.90503,608.29675,8.615923
-4.840697,341.04684,608.2909,8.61729
-4.8048916,340.8225,608.2915,8.614548
-4.7686706,341.24518,608.28467,8.615282
-4.7333026,339.7967,608.27954,8.616386
-4.693177,341.3858,608.28284,8.61765
-4.631217,343.1808,608.2722,8.618587
-4.594266,342.1733,608.26654,8.617441
-4.567126,341.32712,608.2539,8.615544
-5.344072,726.36346,1271.4062,20.131054
-5.3514934,725.86725,1271.4528,20.133211
-5.3220716,725.0321,1271.5137,20.132872
-5.330132,726.1467,1271.5276,20.135298
-5.326507,727.55145,1271.5942,20.132793
-5.2919965,728.5066,1271.6089,20.133295
-5.275994,727.8474,1271.662,20.133564
-5.2490087,729.9282,1271.6757,20.132063
-5.2099805,728.0814,1271.7145,20.13334
-5.1541114,727.6236,1271.7576,20.130415
-5.091631,730.1089,1271.7963,20.130924
-5.0212054,728.3121,1271.8129,20.1305
-4.9511495,728.23157,1271.8662,20.131786
-4.9030247,730.36926,1271.921,20.134136
-4.8523006,731.4313,1271.9594,20.134779
-4.7806263,729.44464,1272.0266,20.136555
-4.713361,727.0621,1272.113,20.13199
-4.638307,728.80005,1272.2113,20.134432
-4.581038,728.05005,1272.3584,20.128632
-4.533565,731.27344,1272.5383,20.130453
-4.475517,730.97015,1272.793,20.130985
-4.4166927,732.1956,1273.1693,20.1322
-4.333864,734.13947,1273.6753,20.13301
-4.285917,732.5125,1274.3767,20.131622
